2016-06-21,56871.385552962274
2016-06-22,56921.73108859406
2016-06-23,56839.17757758676
2016-06-24,56786.71147573923
2016-06-25,56779.32668836533
2016-06-26,56791.55224128139
2016-06-27,56788.27943068916
2016-06-28,56791.05164675155
2016-06-29,56781.07525300898
2016-06-30,56747.717949755446
2016-07-01,56746.94509613986
2016-07-02,56758.4403929797
2016-07-03,56760.8678646728
2016-07-04,56783.74034790508
2016-07-05,56853.73803679655
2016-07-06,56841.848837303696
2016-07-07,56980.53940783113
2016-07-08,56160.42310373939
2016-07-09,56144.4838589766
2016-07-10,56143.5531361643
2016-07-11,56236.073574829075
2016-07-12,56158.78845664065
2016-07-13,56147.82852717832
2016-07-14,55814.97452775282
2016-07-15,55779.41034535461
2016-07-16,55684.59160651644
2016-07-17,55321.07697112511
2016-07-18,55068.05879792824
2016-07-19,54867.16704321772
2016-07-20,54991.258410779774
2016-07-21,54952.692183901876
2016-07-22,56764.56189873979
2016-07-23,56411.15814539826
2016-07-24,55641.5695632405
2016-07-25,56224.81191312516
2016-07-26,56279.83688345905
2016-07-27,56130.80945815456
2016-07-28,56104.963788102046
2016-07-29,56084.09089354689
2016-07-30,56103.432803291544
2016-07-31,56480.18992948817
2016-08-01,57041.62387571287
2016-08-02,55848.91895037219
2016-08-03,55917.339118356846
2016-08-04,55822.265509416844
2016-08-05,55830.39870223061
2016-08-06,55945.94647607498
2016-08-07,55801.382840970895
2016-08-08,55780.19070820634
2016-08-09,55762.06536233018
2016-08-10,55677.02081272795
2016-08-11,55582.347250233615
2016-08-12,55679.20157646526
2016-08-13,55685.63353931307
2016-08-14,56008.324368365174
2016-08-15,56116.930655517004
2016-08-16,55809.031848270206
2016-08-17,55867.480481075
2016-08-18,55859.28675525076
2016-08-19,55812.13039389497
2016-08-20,55590.15991123213
2016-08-21,55578.2055235556
2016-08-22,55642.31107742917
2016-08-23,55339.06963731326
2016-08-24,55229.57523780271
2016-08-25,55216.98258054776
2016-08-26,55120.8899193021
2016-08-27,55283.07493094577
2016-08-28,55054.876693658385
2016-08-29,54095.86749283895
2016-08-30,53186.58853305438
2016-08-31,53558.18345890961
2016-09-01,54180.90870456272
2016-09-02,53618.24011389645
2016-09-03,53727.541002540835
2016-09-04,53462.15452280294
2016-09-05,53260.963825949475
2016-09-06,53358.90441995734
2016-09-07,53543.13830461449
2016-09-08,53807.22365471249
2016-09-09,53618.379231795465
2016-09-10,53679.78770767539
2016-09-11,53105.704260771614
2016-09-12,53141.601639252
2016-09-13,53214.91326950434
2016-09-14,53216.30797880036
2016-09-15,54784.31244263236
2016-09-16,54816.48250312626
2016-09-17,54825.85584475051
2016-09-18,54777.11652517153
2016-09-19,54804.97108903328
2016-09-20,55166.95992016664
2016-09-21,54829.79852912387
2016-09-22,54720.234474330486
2016-09-23,54700.37221188821
2016-09-24,54598.06247438004
2016-09-25,54672.50486929475
2016-09-26,54564.07344576763
2016-09-27,54585.19450774061
2016-09-28,54640.14026359433
2016-09-29,54597.72745459835
2016-09-30,54604.18215230893
2016-10-01,54585.98663985813
2016-10-02,54465.74805199992
2016-10-03,54542.844677623216
2016-10-04,54482.68101924348
2016-10-05,54480.77294961684
2016-10-06,54428.88601557086
2016-10-07,54696.14134800435
2016-10-08,55002.670017577606
2016-10-09,54886.13040505012
2016-10-10,55245.21155268547
2016-10-11,56496.95726483329
2016-10-12,56291.70210435585
2016-10-13,55704.66452046374
2016-10-14,56253.84576265178
2016-10-15,56051.55816420063
2016-10-16,56001.504766100756
2016-10-17,55628.33635044879
2016-10-18,55503.2180554684
2016-10-19,54513.79280950104
2016-10-20,54863.48344787011
2016-10-21,54673.54293714179
2016-10-22,54761.5023746572
2016-10-23,54648.94447119566
2016-10-24,54459.714149869214
2016-10-25,54593.90931223559
2016-10-26,54932.976107740236
2016-10-27,55066.0905532218
2016-10-28,55171.16620512314
2016-10-29,56638.16077598289
2016-10-30,55220.55070492657
2016-10-31,55300.192517720716
2016-11-01,55336.67160269841
2016-11-02,55362.03652441845
2016-11-03,55239.96053863251
2016-11-04,55164.39746948998
2016-11-05,55168.06205731706
2016-11-06,55179.38870350288
2016-11-07,55186.79959019486
2016-11-08,55182.77087195016
2016-11-09,55213.46327128529
2016-11-10,55170.85342461676
2016-11-11,55201.872277701244
2016-11-12,55267.80321595112
2016-11-13,55164.39822942839
2016-11-14,55185.049555752776
2016-11-15,55102.60565205406
2016-11-16,57598.14188050886
2016-11-17,57652.10179838505
2016-11-18,57438.442346466036
2016-11-19,57250.855838436146
2016-11-20,57413.666542400606
2016-11-21,57565.44948951776
2016-11-22,57644.92357036728
2016-11-23,58438.19169793342
2016-11-24,59194.42517138865
2016-11-25,59048.16008799791
2016-11-26,58803.96993398476
2016-11-27,59236.47359355786
2016-11-28,59435.023489950654
2016-11-29,59790.21322553753
2016-11-30,59333.52390052873
2016-12-01,59359.46981574514
2016-12-02,59786.59191306386
2016-12-03,59625.224206759085
2016-12-04,59804.31598326466
2016-12-05,59926.605291368236
2016-12-06,58989.258358046995
2016-12-07,58372.57638992709
2016-12-08,58317.93427432973
2016-12-09,58132.86120192135
2016-12-10,58130.60874819486
2016-12-11,58187.93289322477
2016-12-12,58197.73401884797
2016-12-13,58172.91045939883
2016-12-14,58170.999591009604
2016-12-15,58213.36553471947
2016-12-16,58127.40691005527
2016-12-17,58151.24986292274
2016-12-18,58123.198894339366
2016-12-19,58110.77291383312
2016-12-20,58185.23105814858
2016-12-21,58492.79086787648
2016-12-22,59146.90504061183
2016-12-23,61191.19026547436
2016-12-24,60557.458278295875
2016-12-25,60467.06341136052
2016-12-26,60501.407480663256
2016-12-27,60890.92107628347
2016-12-28,61251.128983870876
2016-12-29,61258.296899921916
2016-12-30,61010.67135258118
2016-12-31,61024.57308738816
2017-01-01,61161.77279631118
2017-01-02,61275.47818368319
2017-01-03,61534.32990000992
2017-01-04,62224.809082867796
2017-01-05,61499.25723485582
2017-01-06,61347.913074835466
2017-01-07,61311.08641302311
2017-01-08,61349.998225636606
2017-01-09,61296.85668127399
2017-01-10,61329.78264119545
2017-01-11,60980.38107737506
2017-01-12,60951.81339676301
2017-01-13,60903.46202354683
2017-01-14,60930.22197289072
2017-01-15,60932.279650853656
2017-01-16,60927.18947273945
2017-01-17,60895.49677216237
2017-01-18,60908.084502991056
2017-01-19,60919.19025758741
2017-01-20,60924.26998186533
2017-01-21,60957.26657653658
2017-01-22,60859.901651177046
2017-01-23,60859.84246669164
2017-01-24,60789.71616747136
2017-01-25,60819.43339329411
2017-01-26,60697.57116955527
2017-01-27,60490.79287957655
2017-01-28,60640.05178785011
2017-01-29,60402.69264069764
2017-01-30,60711.00474950805
2017-01-31,61147.052681722525
2017-02-01,61020.68604550161
2017-02-02,61539.40019879665
2017-02-03,61968.590214525284
2017-02-04,62745.10143865071
2017-02-05,61710.9572569987
2017-02-06,61978.99803206301
2017-02-07,62550.32427075119
2017-02-08,62437.02289035991
2017-02-09,61344.24901407114
2017-02-10,61003.140740110466
2017-02-11,60964.173351822974
2017-02-12,61034.682392476134
2017-02-13,61125.78495948909
2017-02-14,62391.47996492722
2017-02-15,62314.79828765261
2017-02-16,62513.78636589006
2017-02-17,62402.7532654337
2017-02-18,63226.35406895411
2017-02-19,62249.1081809517
2017-02-20,62229.87101093872
2017-02-21,62477.41326381211
2017-02-22,62408.66829753315
2017-02-23,62772.66937662999
2017-02-24,62724.429367721605
2017-02-25,62556.77298426741
2017-02-26,62910.54480688638
2017-02-27,63226.72285673056
2017-02-28,63351.688414822405
2017-03-01,64064.73991579331
2017-03-02,64213.947963542305
2017-03-03,64566.672284867054
2017-03-04,64124.45971630352
2017-03-05,64231.35963387409
2017-03-06,64412.4645131875
2017-03-07,64180.165252139195
2017-03-08,63642.69973980812
2017-03-09,63587.56531887475
2017-03-10,63605.795877423356
2017-03-11,63493.85760827143
2017-03-12,63415.38103097481
2017-03-13,64040.304918113165
2017-03-14,63866.8173977625
2017-03-15,64406.55070433392
2017-03-16,64959.661447410544
2017-03-17,64784.22948406889
2017-03-18,64465.443629617526
2017-03-19,64652.08068013173
2017-03-20,64585.67058555885
2017-03-21,64412.62685560574
2017-03-22,64530.4103768716
2017-03-23,65085.30697833508
2017-03-24,65291.484214791526
2017-03-25,65178.00795903291
2017-03-26,65183.676438045964
2017-03-27,65128.60011461662
2017-03-28,65169.35608184061
2017-03-29,65201.904703606706
2017-03-30,65793.12704937538
2017-03-31,65926.52839407648
2017-04-01,65930.69333913099
2017-04-02,67236.05061023255
2017-04-03,67000.94737463797
2017-04-04,67053.64933019676
2017-04-05,67048.31152744647
2017-04-06,67029.78890144848
2017-04-07,67064.08665305424
2017-04-08,67041.36576078387
2017-04-09,67038.39421889801
2017-04-10,67042.36691181765
2017-04-11,67060.69010011728
2017-04-12,67058.91740231693
2017-04-13,67034.29173030792
2017-04-14,66980.64802002737
2017-04-15,66995.1259026516
2017-04-16,66996.3267882826
2017-04-17,67018.60337097093
2017-04-18,67123.31807245343
2017-04-19,66752.24846292523
2017-04-20,67828.06991546237
2017-04-21,68049.34112305517
2017-04-22,68575.0133999055
2017-04-23,69027.34453784692
2017-04-24,68652.97266329441
2017-04-25,69233.5070936711
2017-04-26,70019.96505331814
2017-04-27,72092.75502876662
2017-04-28,73427.16089737488
2017-04-29,74049.52194893773
2017-04-30,74593.78434871353
2017-05-01,75174.54719534086
2017-05-02,75210.8113470958
2017-05-03,76174.6986888911
2017-05-04,77007.73599175023
2017-05-05,76968.65533479511
2017-05-06,77384.48164727088
2017-05-07,78073.21680967943
2017-05-08,78485.9568620683
2017-05-09,78487.6370484721
2017-05-10,78691.32085983823
2017-05-11,78730.20196885685
2017-05-12,78580.54453032321
2017-05-13,78688.71430707569
2017-05-14,78705.7075060947
2017-05-15,78751.3019983143
2017-05-16,78877.17859965378
2017-05-17,78986.78763278796
2017-05-18,79007.54039059138
2017-05-19,79125.28826898141
2017-05-20,79224.48452138538
2017-05-21,79514.68160735465
2017-05-22,79689.01578598074
2017-05-23,79984.29752414762
2017-05-24,80542.56387985006
2017-05-25,79777.0422955008
2017-05-26,79292.7917721268
2017-05-27,79127.60726873417
2017-05-28,79122.83879131381
2017-05-29,79212.1736120114
2017-05-30,79401.87130117774
2017-05-31,79320.03366399229
2017-06-01,79378.88930490593
2017-06-02,79397.1491308853
2017-06-03,79421.28542539947
2017-06-04,79558.37110106176
2017-06-05,79769.3517664388
2017-06-06,80044.19261112365
2017-06-07,79759.53374028907
2017-06-08,79910.45263531338
2017-06-09,79979.32654093413
2017-06-10,80166.51104657489
2017-06-11,80336.62285680545
2017-06-12,79952.20992121875
2017-06-13,79931.82087838973
2017-06-14,79451.22727004891
2017-06-15,79472.05276129796
2017-06-16,79328.73598173086
2017-06-17,80042.67507137291
2017-06-18,79803.71825363091
2017-06-19,80120.67735745237
2017-06-20,80070.2785172734
2017-06-21,79626.99179293329
2017-06-22,79701.74097914933
2017-06-23,79743.63414978838
2017-06-24,79452.89805993983
2017-06-25,79464.76983257606
2017-06-26,79641.80774522448
2017-06-27,79189.59659124931
2017-06-28,78983.75125016333
2017-06-29,79017.52329334893
2017-06-30,79051.82469807475
2017-07-01,79130.09362627236
2017-07-02,78770.48162427888
2017-07-03,78819.2904033355
2017-07-04,79065.9068981729
2017-07-05,79013.44973692525
2017-07-06,78626.01291248277
2017-07-07,78581.66613251483
2017-07-08,78622.37613946883
2017-07-09,78891.14170120872
2017-07-10,80545.37470086766
2017-07-11,81159.336591086
2017-07-12,79253.84960346241
2017-07-13,79452.74672615036
2017-07-14,79722.67104936024
2017-07-15,80293.05749946565
2017-07-16,80599.20089489053
2017-07-17,79211.32267751273
2017-07-18,79099.13092845239
2017-07-19,79112.84389532523
2017-07-20,79058.52396779216
2017-07-21,78984.69885792256
2017-07-22,79004.19806212012
2017-07-23,78978.46165726511
2017-07-24,78975.13582678174
2017-07-25,78909.1430104223
2017-07-26,78907.38019016957
2017-07-27,78913.87327705583
2017-07-28,78922.30819496675
2017-07-29,78880.03370489026
2017-07-30,78882.06872006129
2017-07-31,78876.22115014543
2017-08-01,78846.67359001486
2017-08-02,78807.37884673424
2017-08-03,78846.61901161577
2017-08-04,78858.02450678876
2017-08-05,79160.46412183605
2017-08-06,79113.47237256705
2017-08-07,79487.92290397873
2017-08-08,80475.7855513422
2017-08-09,79823.55458634098
2017-08-10,79840.94970193524
2017-08-11,80254.07403607012
2017-08-12,80472.99974946836
2017-08-13,80829.50351555708
2017-08-14,81273.30075673276
2017-08-15,80880.63814851695
2017-08-16,81156.98854404385
2017-08-17,81202.76963065512
2017-08-18,81116.73685329338
2017-08-19,81238.87286948382
2017-08-20,81189.91115399636
2017-08-21,81054.21572214393
2017-08-22,82054.04817154667
2017-08-23,81758.0780163026
2017-08-24,81143.34528339132
2017-08-25,81161.97147007112
2017-08-26,81098.78366440193
2017-08-27,81733.58754390058
2017-08-28,82096.68835574943
2017-08-29,82490.5832428256
2017-08-30,82929.97398116477
2017-08-31,83490.8751899789
2017-09-01,84328.57445322053
2017-09-02,83096.33733694706
2017-09-03,83068.4762653934
2017-09-04,82686.67809831997
2017-09-05,82591.12114091226
2017-09-06,82613.87097675935
2017-09-07,82501.28050127113
2017-09-08,82593.52102030502
2017-09-09,82618.98133654257
2017-09-10,82736.61059312835
2017-09-11,82751.60379863172
2017-09-12,82526.56090722576
2017-09-13,82603.81036445647
2017-09-14,83195.55152251688
2017-09-15,82304.12658547855
2017-09-16,82348.96486149919
2017-09-17,82349.84119674911
2017-09-18,82010.07414714096
2017-09-19,81988.75261149139
2017-09-20,82028.2101205508
2017-09-21,82119.82327636862
2017-09-22,82078.0731653451
2017-09-23,82003.52468035289
2017-09-24,82054.46425377752
2017-09-25,81955.39860698751
2017-09-26,81952.99863284698
2017-09-27,81939.09362481609
2017-09-28,81918.35235514023
2017-09-29,81811.05255000413
2017-09-30,81860.50204509585
2017-10-01,81898.56071684364
2017-10-02,81749.52426903903
2017-10-03,81695.7650323768
2017-10-04,81747.19906353173
2017-10-05,82126.96044487879
2017-10-06,82007.5559452593
2017-10-07,82231.66199732579
2017-10-08,83664.45714859074
2017-10-09,82950.030774915
2017-10-10,83037.8553994646
2017-10-11,82825.91230430387
2017-10-12,81696.93023763597
2017-10-13,81240.11698736782
2017-10-14,82093.43451108281
2017-10-15,81726.10382757027
2017-10-16,81633.16633638475
2017-10-17,80817.35708716942
2017-10-18,80575.42774852336
2017-10-19,80594.77504118592
2017-10-20,80806.21459298622
2017-10-21,80370.52953411832
2017-10-22,80819.23684741925
2017-10-23,81818.41096471783
2017-10-24,79203.88453625586
2017-10-25,79179.19084343172
2017-10-26,79126.87540928414
2017-10-27,79096.93819299962
2017-10-28,79395.15379279209
2017-10-29,77600.58004936768
2017-10-30,77709.9932233737
2017-10-31,78000.87110570443
2017-11-01,79309.1517001433
2017-11-02,78152.41494089042
2017-11-03,77315.69151773432
2017-11-04,77372.4789676451
2017-11-05,77417.13060984082
2017-11-06,76530.47204656963
2017-11-07,74739.41142785437
2017-11-08,74496.60147804629
2017-11-09,74801.36783447975
2017-11-10,73259.03857941602
2017-11-11,73091.91251208512
2017-11-12,73243.73201576235
2017-11-13,72972.62733635733
2017-11-14,74315.00190221591
2017-11-15,73887.34091796432
2017-11-16,74255.57556142012
2017-11-17,73641.06452293854
2017-11-18,74341.41368234064
2017-11-19,74820.6957631347
2017-11-20,75505.56788143507
2017-11-21,74875.25406079601
2017-11-22,75567.59468119589
2017-11-23,76698.09758376383
2017-11-24,79613.09349460207
2017-11-25,79991.45188524108
2017-11-26,80248.75317388988
2017-11-27,80573.1274086232
2017-11-28,80500.82536112002
2017-11-29,79012.38314370185
2017-11-30,79140.75640755531
2017-12-01,79505.50420556088
2017-12-02,79495.72874209806
2017-12-03,78902.44800369421
2017-12-04,79158.77180916868
2017-12-05,78933.1633311589
2017-12-06,78590.08329903623
2017-12-07,78874.21190160484
2017-12-08,78286.57110645589
2017-12-09,78995.81333935028
2017-12-10,78542.11620905847
2017-12-11,80801.78243388061
2017-12-12,82332.08598319317
2017-12-13,82627.85872347231
2017-12-14,82887.48434069977
2017-12-15,82900.76551154663
2017-12-16,82923.12047325424
2017-12-17,83025.77728610951
2017-12-18,85098.97572001303
2017-12-19,84918.76136337052
2017-12-20,84055.37314717946
2017-12-21,83934.71567361837
2017-12-22,83100.7743586388
2017-12-23,82875.93156927839
2017-12-24,82665.47774427308
2017-12-25,82225.36156076586
2017-12-26,82416.55449842688
2017-12-27,83410.03040287193
2017-12-28,83890.59172098293
2017-12-29,87625.56430810344
2017-12-30,88614.1621380909
2017-12-31,88209.12745918118
2018-01-01,88277.00705010338
2018-01-02,88137.27285181044
2018-01-03,89695.94758963084
2018-01-04,89963.94061112704
2018-01-05,89659.52241580687
2018-01-06,89912.85422878766
2018-01-07,90770.6958870735
2018-01-08,89900.08044882643
2018-01-09,91243.7195237098
2018-01-10,91013.21005588546
2018-01-11,90668.43516357997
2018-01-12,91222.38670067041
2018-01-13,91870.00798882166
2018-01-14,91530.44617822228
2018-01-15,91242.88777702428
2018-01-16,91045.73737725732
2018-01-17,90149.46463568877
2018-01-18,89344.10525124935
2018-01-19,89350.13027186769
2018-01-20,89470.51335043146
2018-01-21,89500.09207725657
2018-01-22,88871.6378196003
2018-01-23,88640.83298867088
2018-01-24,88996.38558594203
2018-01-25,89189.26885563298
2018-01-26,90234.76229158916
2018-01-27,91310.12439421497
2018-01-28,91658.21562815101
2018-01-29,91557.74958481008
2018-01-30,92016.947569167
2018-01-31,92139.61194578552
2018-02-01,94568.7337435398
2018-02-02,95147.43993845816
2018-02-03,93991.51051342374
2018-02-04,94392.05704614018
2018-02-05,95585.14615975776
2018-02-06,94179.70712539187
2018-02-07,94380.56539056767
2018-02-08,93848.42090382679
2018-02-09,92338.85207515697
2018-02-10,91846.87332416678
2018-02-11,91722.5113337069
2018-02-12,91634.8033030211
2018-02-13,91521.4277129207
2018-02-14,93546.90754303153
2018-02-15,94101.18075434229
2018-02-16,94337.98857793638
2018-02-17,94727.9086190614
2018-02-18,93678.57206987703
2018-02-19,93670.46478436967
2018-02-20,94005.89850847615
2018-02-21,94703.33464572317
2018-02-22,95609.48029167236
2018-02-23,94536.00507576237
2018-02-24,94578.84963520162
2018-02-25,94474.03519741437
2018-02-26,93630.776046163
2018-02-27,93649.6156011622
2018-02-28,93915.34702584754
2018-03-01,93429.9249391747
2018-03-02,93195.99251125444
2018-03-03,93066.2248003938
2018-03-04,91637.0856767588
2018-03-05,90981.60455930146
2018-03-06,91263.77989562092
2018-03-07,93946.02358380295
2018-03-08,95711.29389560483
2018-03-09,94965.41509846738
2018-03-10,95973.29575534388
2018-03-11,94733.03819800238
2018-03-12,95164.32756464998
2018-03-13,95374.73703953021
2018-03-14,97679.68725924057
2018-03-15,97524.40627124984
2018-03-16,97709.48988777799
2018-03-17,98971.00857242198
2018-03-18,99314.33067373384
2018-03-19,98866.75167185455
2018-03-20,98648.18381980914
2018-03-21,98448.93978826358
2018-03-22,98766.2484204937
2018-03-23,98537.34098305822
2018-03-24,99015.77330637057
2018-03-25,98880.80833006556
2018-03-26,99973.15585680694
2018-03-27,102556.22736022796
2018-03-28,102753.16403967468
2018-03-29,104689.61121856613
2018-03-30,104092.23179702827
2018-03-31,104076.89705367782
2018-04-01,104315.68382383205
2018-04-02,103993.33199614323
2018-04-03,102411.1024648447
2018-04-04,102385.12598322547
2018-04-05,102161.8026251403
2018-04-06,102410.64648530031
2018-04-07,101784.80151137261
2018-04-08,101390.67512133604
2018-04-09,101385.97121412317
2018-04-10,101769.47685712576
2018-04-11,100738.76235812987
2018-04-12,102742.2612538219
2018-04-13,102658.63240678541
2018-04-14,102715.9354266893
2018-04-15,103335.87594056038
2018-04-16,102513.73456568894
2018-04-17,101833.11032552816
2018-04-18,103623.95410101896
2018-04-19,105635.27872408791
2018-04-20,109084.07938720012
2018-04-21,107571.65089418557
2018-04-22,107548.07571710256
2018-04-23,108080.1994477849
2018-04-24,110015.00758328146
2018-04-25,106394.00027032878
2018-04-26,106793.50055787864
2018-04-27,106592.02232233027
2018-04-28,106801.02017111293
2018-04-29,106770.01839054537
2018-04-30,106311.63948659648
2018-05-01,105812.37900516063
2018-05-02,105573.03133452719
2018-05-03,107517.19272295853
2018-05-04,107851.64278975855
2018-05-05,108952.07468798122
2018-05-06,108411.66000168378
2018-05-07,107213.74912740804
2018-05-08,107206.85664821649
2018-05-09,107239.54164129257
2018-05-10,107520.99986129891
2018-05-11,109212.32052778079
2018-05-12,108817.81806892996
2018-05-13,108393.26319777286
2018-05-14,108274.70373811391
2018-05-15,109016.33653410309
2018-05-16,108199.80058205851
2018-05-17,109234.453029008
2018-05-18,108192.90575845973
2018-05-19,108185.80215140182
2018-05-20,107256.99936634413
2018-05-21,107262.13410526523
2018-05-22,108474.30571578516
2018-05-23,112637.90151353751
2018-05-24,111190.26063265448
2018-05-25,111675.7332891741
2018-05-26,111741.89106673565
2018-05-27,111973.93605023154
2018-05-28,114279.61551369797
2018-05-29,112920.68068032517
2018-05-30,112955.60953185079
2018-05-31,112825.58495919846
2018-06-01,112508.76087699787
2018-06-02,112284.17850359867
2018-06-03,112870.57960496965
2018-06-04,111690.39425409317
2018-06-05,111447.30085739352
2018-06-06,111428.89081117391
2018-06-07,111336.40131704626
2018-06-08,111287.25072041212
2018-06-09,111345.91656546525
2018-06-10,113725.64874931559
2018-06-11,113587.69526133678
2018-06-12,114667.93066997066
2018-06-13,115703.10980854438
2018-06-14,113297.09808645552
2018-06-15,114163.49107282914
2018-06-16,113971.14943466207
2018-06-17,114178.40353739748
2018-06-18,112942.98844147573
2018-06-19,114010.74772290917
2018-06-20,114103.23015706739
2018-06-21,113565.25198817815
2018-06-22,114560.5591150722
2018-06-23,114589.30088286274
2018-06-24,114896.35649029889
2018-06-25,114721.04159340245
2018-06-26,115502.85030672
2018-06-27,114467.57486836842
2018-06-28,116509.11313527172
2018-06-29,114933.90663527168
2018-06-30,113953.45361633929
2018-07-01,114047.38080903156
2018-07-02,113823.50315120125
2018-07-03,113315.72339192823
2018-07-04,113111.71167781495
2018-07-05,112719.93772929482
2018-07-06,112446.18187236035
2018-07-07,111546.20683427337
2018-07-08,112092.1201238794
2018-07-09,112130.21682686711
2018-07-10,113831.34616133734
2018-07-11,112485.44118999448
2018-07-12,113175.81632503799
2018-07-13,113139.28532942545
2018-07-14,112999.77896435806
2018-07-15,111549.95235935804
2018-07-16,110897.90113658125
2018-07-17,111678.20710275974
2018-07-18,110770.43334872166
2018-07-19,110595.04400472905
2018-07-20,110135.85784453677
2018-07-21,109917.36708596768
2018-07-22,110064.00910082125
2018-07-23,110161.87899150432
2018-07-24,108995.81015238853
2018-07-25,108100.15764098793
2018-07-26,107492.82947961314
2018-07-27,106850.03681385236
2018-07-28,106541.21780903026
2018-07-29,106600.61504931028
2018-07-30,107006.07606728941
2018-07-31,109538.70481038674
2018-08-01,110728.8963307467
2018-08-02,111056.0011719484
2018-08-03,110388.02215799232
2018-08-04,111486.74031765365
2018-08-05,110658.63945688528
2018-08-06,110460.1549048258
2018-08-07,112555.66721565221
2018-08-08,116009.16272696118
